199769	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 5	*1971	109-114 mm SL	fasciatus	Northern		1700-1230	
199770	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 3	*1971	97-170 mm SL	lemairei	Northern		1700-1230	
199771	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 6	*1971	63-77 mm SL	moorei	Northern		1700-1230	
199772	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 1	*1971	104 mm SL	petricola	Northern		1700-1230	
199773	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 6	*1971	82-116 mm SL	sexfasciatus	Northern		1700-1230	
199782	RM Bailey & RL Kendall	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-33	gill nets	Lamprologus		Lake Tanganyika, N side of N Kumbula Island, 2 km N of Mpulungu; Congo drainage	See catalogue card for add'l. info.   *1971		Africa	EtOH - 4	See catalogue card for add'l. info.   *1971	167-220 mm SL	profundicola	Northern		1700-1230	
199819	DJ Stewart & I Cech	Zambia		11/2/1970	RM Bailey & DJ Stewart	RMB70-29	dip net & hand	Lamprologus		Lake Tanganyika in Nyika Bay, North end of Kumbula Island, 1.7 km North of Mpulungu; Congo drainage			Africa	EtOH - 74		5-6 mm SL	sp.	Northern		1000-1035	
199820	DJ Stewart & I Cech	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-29	dip net & hand	Lamprologus		Lake Tanganyika in Nyika Bay, North end of Kumbula Island, 1.7 km North of Mpulungu; Congo drainage	*1972		Africa	EtOH - 6	*1972	39-51 mm SL	callipterus	Northern		1000-1035	
199821	DJ Stewart & I Cech	Zambia		11/2/1970	RM Bailey & DJ Stewart *	RMB70-29	dip net & hand	Lamprologus		Lake Tanganyika in Nyika Bay, North end of Kumbula Island, 1.7 km North of Mpulungu; Congo drainage	*1972		Africa	EtOH - 3	*1972	37-50 mm SL	hecqui	Northern		1000-1035	
199822	DJ Stewart & I Cech	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-29	dip net & hand	Lamprologus		Lake Tanganyika in Nyika Bay, North end of Kumbula Island, 1.7 km North of Mpulungu; Congo drainage	From snail shells.  (Note:  low-lat-line a bit short but prob. due to age).   *1972		Africa	EtOH - 2	From snail shells.  (Note:  low-lat-line a bit short but prob. due to age).   *1972	44, 48 mm SL	lemairei	Northern		1000-1035	
