218320		Burundi?			L de Mason 1981; M Gach*	LMT81-1		Altolamprologus	-3.930393	Lake Tanganyika.	*1990.  Black & white variety.	29.349671000000001	Africa	EtOH - 6	*1990.  Black & white variety.	65-107 mm SL	compressiceps				
218321		Burundi?			L de Mason 1981; M Gach*	LMT81-1		Altolamprologus	-3.930393	Lake Tanganyika.	*1990.  Orange variety.  Dried out.	29.349671000000001	Africa	EtOH - 8	*1990.  Orange variety.  Dried out.	46-78 mm SL	compressiceps				
