218331		Burundi?			L de Mason 1981; M Gach*	LMT81-1		Neolamprologus	-3.930393	Lake Tanganyika.	*1990	29.349671000000001	Africa	EtOH - 6	*1990	45-59 mm SL	brichardi				
218332		Burundi?			M Gach 1990	LMT81-1		Neolamprologus	-3.930393	Lake Tanganyika.	male & female	29.349671000000001	Africa	EtOH - 2	male & female	80, 91 mm SL	tetracanthus				
